Polarity,Review Text
0,"كنت انتظر سي دي يضحك أجنبي؟: عندي واحد بس الترجمة متقطعة عدل، والمغنيين عاديين على الأغلب، والأوركسترا عاطفية عدل.. أحسن أغنية هي الأغنية الفرنسية، كلها حليوة."
0,"يرتفع فوق كتب ""الزغب"": أول ما عجبني أنه قرائته سهلة. كانت الطبعة زينة للقراءة وكانت الرسوم التوضيحية مفيدة. وشفت شوية أغلاط نحوية مثل ما نقال في تعليق سابق. بس في الغالب كان محدد وعملي عدل. وكان أزيد الفصول فايدة هي ""الحالات العاطفية"" والموسيقى. صعب تحصل كتاب عن هالموضوع في كل المجالات، يتكلم عن قضايا واجد، ويتكلم هالموضوع تقريبا عن كل مشكلة بحثية مرتبطة بالدماغ من التغذية إلى الذاكرة. و كعالم يشتغل ويا طلاب مدارس ثانوية، شفت إن ترجمته حق أبحاث الدماغ في الصف كانت مدروسة، اذا ما كانت متحمسة. الترجمة صعبة، لكن حصلت على أزيد من اللي توقعت إني بحصله من هالكتاب. الكتاب مو كامل، بس هو أفضل واحد شفته عن ده الموضوع."
0,"استانست عدل بمراجعة كتاب الفن اللي وصل لحالته الأصلية. كنت مصنفتنها ممتازة، بدل ما تكون زينة. أبغي أشكر الشخص اللي خلى هالشي ممكن، لكن ضيعت اسمه وعنوانه."
0,"أتمنى ما أسمع بعض الأشخاص قبل ما أسمع هالموسيقى بس ما أقدر أساعد في إجراء مقارنات. للحين هي موسيقى حليوة، وبستكشفها بشكل أكبر …"
0,"متابعة زينة: في تغيير هالمرة، وهي مادة أقل تقدم، وأزيد إيقاع للألحان الصخرية. كنت أحس بشوية خيبة أمل في هالشي. بس هنالك واجد أشياء اللي تصير وهي كبيرة عدل. بس يظل هالاتجاه هو اللي اختاروه حق يروحون فيه وهو بالتأكيد اتجاه زين عدل."
0,"هالكتاب يزعجني صدق: اذا كنت واحد من الأبوة اللي يحاول التعامل ويا الصراعات اليومية بسبة إنجاب طفل ذوي احتياجات خاصة، لا تقرأ هالكتاب هو ما يقدم ولا نصيحة للأبوة والأمهات، ويعطي بس طاقة سلبية. اذا كنت للحين حزين، هالكتاب ما بيساعدك كأبوة، وحاولوا تكونون إيجابيين. الأطفال المعاقين يقدرون يجيبون الفرح لحياتك. يقدرون يساعدونك تتعلم، ويشاهدونك في إنك تكون عاطفي، ويساعدونك تصير قوي، وإنك تجيب أشخاص حليوين في حياتك. أتمنى تتذكر هالأشياء لما تحاول تتجاوز هالوقت في حياتك. لا تضيع وقتك في إنك تسمع قصص العائلات عن الإحباط والغضب والحزن والإحراج."
0,وحدة من فرق الروك في الثمانينات اللي تشد أدوني!!! خسارة لكن إنهم بيتقاعدون عن قريب …
0,"شغل نازل من هالفرقة: الموسيقى مو زينة وخشخاش صارت الموسيقى نكتة داخلية حق اللي يذكرون الفرق الموسيقية الصدقية. اذا شفنا وراء على السي دي، صارت الموسيقى قديمة عدل، وتم اكتشافها في عصر أحسن شي ان ننساه."
0,"الكفر ابو نوعية زينة: على عكس التقييمات الثانية، شفت ان الكفر مالي نوعيته زينة عدل واستخدمه من فترة طويلة لحد الحين من دون مشاكل بالمرة."
0,حبيته!: أحب أفلام عيد الميلاد وهادي شوي من أحسن شي عندي! أني على طول أطلعهم لما أقوم أزين وأبدي استانس بالأعياد!
0,كان تشارلي برزان كريسماس هديه حليوة حق عيد الميلاد!: عطيت هالفيلم حق زميله وياي في الشغل تحب تسمع أغاني تشارلي براون الكلاسيكية اللي تنحط في التلفزيون. كانت مستانسة لما فتحته!
0,"ما في طريقة تخلي اي شخص عنده روح يقدم تقييم سلبي: هادي وحدة من احلى العروض الخاصة بعيد الميلاد في حياتي. اوكي، هناك الكثير من العمق اهني، على عكس عروض عيد ميلاد حديثة واجد، واللي هي مجرد سدادات حق لعب الجهال. حسبوا إنه كان واجد ذكي للجهال."
0,"هادلين النقاد اللي يحبون R ""ما يعرفون الأمامية"" مثل ما يقول Krusty: أنا أحب ""عيد ميلاد Charlie Brown""، فرحة حق كل العائلة، صغار وكبار. يتم توجيه مسرحية عيد الميلاد عن طريق تشارلي براون، والكل يتذمر. تشارلي يعور الفاد لأنه ما يعرف روح عيد الميلاد الصدقية، ويقول ليه صديقه عن روح عيد الميلاد. ما انتهت المسرحية بالمرة."
1,تشارلي براون كريسماس: واحد من احلى العروض عندي في حياتي! خدمة حليوة من المزود
1,"كان هالفيلم هو الفايز الوحيد حق جوائز إيمي للسنة الجاية حق برامج التلفزيون للجهال، زيادة على الجوائز والتقديرات. اتوقع ان المعاملة المختلفة حق موضوع عيد الميلاد الموجود في هالفيلم شدت انتباه كل الأعمار، عن طريق الفول السوداني الصدقي. هو احد هالأفلام اللي ما بتروح بالمرة واللي بيكون وناسة عقب الموسم."
1,هدية عيد الميلاد الحليوة: هي قصة عيد الميلاد الكلاسيكية وكانت هدية حليوة. اشتريتها حق صديقتي وقالت إنها بتشوفها كل سنة.
1,"إن تقدر تطالع شي مثل عيد ميلاد تشارلي براون كلما بغيت، هالشي مهدئ للروح. خصوصا لما أكون مشغولة صدق في العطلات وما اقدر على طول احصلها على التلفزيون."
1,"أحسن هدية للكل: اولادي كبار شوي لهالشي، بس للحين نستانس بمطالعه في هالوقت من السنة. هالكلاسيكية ما بتختفي بالمرة، بيستانس بها أشخاص واجد جاية. كنت معجب على طول كبير بتشارلي براون في البداية، اقدر اتذكر شوفته اول مره مثل ما كان أمس. سوى تشارلز شولز شغل حليو ويا هالكلاسيكية. هالعرض الخاص بالرسوم المتحركة القصير يطلع للجهال المعنى الصدقي لعيد الميلاد، وتفسير لينوس الحليو ما يخلو من اي وقت راح في تعاليمه. هالكلاسيكية هي شي تقدر تستمتع به الناس من كل الأعمار، خصوصا العائلات اللي عندها اولاد صغار. مقطع والفيديو حليو يسوي اضافه زينة الى مجموعة اي شخص."
1,"واجد زين…: العيد التنكري ? هو تكملة ثانية زينة في هالسلسلة. هو افضل من التنكري، لأنه ما يملأ. وهو أحسن بواجد من العيد التنكري ?. للحين ما ضاف في الأصل، بس هو أحسن واحد في السلسلة. في شويه مشاهد مخيفة زينة وشوية مشاهد موت عظيمة. هو يتبع قصة شخصية دانييل هاريس وعمها الشرير… واجد زين، واجد زين."
1,واو نجاح حليو ويش هالعودة العظيمة حق ميشيل ماير. حبيت حقيقة اني قدرت اشتري مجموعة هالوين حقي بسعر حليو في Amazon.com.
1,"ما كان الأفضل مع أنه كان ازيد وناسة من العيد التنكري 2. تحتاج هالدفعة حق تسوي الجزء 4، لكنها للحين زينة. بين قناع مايكلز في هذا مثير للشفقة نوعاً ما والطريقة اللي قتل بها الناس في هذا مثل أسلوب جيسون من أفلام 13. حبيت الشي اللي شال فيه قناعه وقعد يصيح في لحظة تفكير. النهاية غامضة وفي هناك بعد رجال يلبس ثياب من رأسه لرجوله باللون الأسود. عموما فيلم حليو وهو أفضل من الجزء 2 و 6."
1,"حساب واقعي: أهلا وسهلا فيكم في بيت الدمية هو حساب مؤثر وواقعي لما يعنيه أن تكون على مشارف النمو. فجر هي بنية شابة تحاول تواجه طريقها. هي تتعامل ويا المتنمرين، رفض ابوها وامها، وكرهها حق ذاتها. في الفيلم لحظات تضحك مثل وقفة فجر على سرير ختها النايمة ومطرقة في ايدها. شخصية فجر سووها بشكل زين لكن بالغصب يتطور. عيلة فجر مو محببة واجد بسبة الغطرسة وتجاهلها الكامل حق فجر. الفيلم زين واجد. ما بتشوف روحك متعاطف مع فجر بس، بعد بتشوف أن لما غضبها وضعفها يشبهون شخصيتك في عالم يكبر في واجد اوقات. يمكن تكون النهايه احسن؛ هو يخليك تسأل عن واجد أشياء. مع أن الفيلم خلص، لكن هو طيب القلب ومرضي واجد."
1,"أنا أحب هالفيلم: هالفيلم هو واحد من أعظم من صنع في أي وقت راح. من العنوان لتحت، ولا غلطة فيه. إذا ما قدرت تعرف الشخصية الأساسية فأنت، واحد من الأوادم البلاستيكيين اللي يهدف هالفيلم حق نسخه. أتمنى أنه تستانس في حياتك الفاضية."
1,أحبها!: هالعرض حزين واجد. خلص الحين. أحب الممثلين والقصص. شخصيات تارا المختلفة كوميديا بتتصل بأحد على الأقل.
1,عجبتني هالقصة واجد …: عجبتني هالقصة لدرجة اني استانست صدق بالفيلم التلفزيوني مالها بعد!! هي تقول واجد. ممتازة!
1,"أجزاء منها زينة، لكن معظمها يملل: تتحجى القصة عن كريستال الحليوة الحليوة، وهي ممثلة طموحه. هي تمر بواجد مصايب وحزن، لكنها تظل مصممة تحقق حلمها بصرف النظر عن نوعه، فشوي من الكتاب زين، مثل انتقال كريستال أول مرة حق سان فرانسيسكو. كان معظم الكتاب يملل، مثل علاقة كريستال وسبنسر. كان في شي دايما يفصلهم، حتى عقب ما استمروا يدورون على بعضهم، وبديت أكبر عقب فترة من الزمن. اخدت مني وقت طويل حق قراءة هالشي، لاني استمليت من ده بسرعة، لكني خلصتها في النهاية. في النهاية، للحين أحب دانييل ستيل، بس هو مو المفضل."
1,"واو، أنا سعيد لأني اشتريت هاذي: ما أقدر أقول إللي يكفي من الأشياء الزينة عن هالحصيرة. هي أفضل جودة من إللي شفته في متاجر الخصم المحلية. الحصيرة واجد متينة، وفيها نتوءات أفضل في تحت، وسجادة أفضل جودة، وكبيرة وثقيلة."
1,"رخيص، لكن زين: اشتريت هالمنتج من شهر تقريباً. كانت المعايير السعر. السلبيات عن حصيرة الخلفية هي أنها كان أصغر بواجد من إللي توقعته."
1,"حصيرة لطيفة! من دون ريحة!: هال حصيرة لطيفة وثقيلة. هي تناسب سيارتي كورولا 2010 عدل! شفت شي نفس الشي في وول مارت مقابل شوية دولارات لكن حبيتها. كنت خايف علشان ""الريحة الكيمائية"" اللي اتحجى عنها بعض الأوادم، لكن عكس الريحة الخفيفة من المطاط (اللي راحت بسرعة)، ما كانت هناك ريحة."
1,"نوعية ممتازة!: بدلت الحزام الملتوي في سيارتي، يتركب بسهولة وصارت سهلة السياقة عقب هالشي! سعر ممتاز!"
1,هالترمومتر هو بس اللي احتاجه. شكله يبين انه يشتغل زين الحين عقب ما استخدمته جم شهر.
1,بيكون مثالي …: اذا كانت ميزة توفير البتاري اختياري. صعب اتطالع بس نظرة على درجة الحرارة ويا الاستخدام.
1,سي دي حليو: درست برنامج اللي قبل الروضة ? سنوات واولادي يحبون هالسي دي. هو أكيد أحسن واحد عندهم. عادة أشتري سي دي وانسخ الأغاني اللي أحبها وأرد أبيعها عقب. أنا أحب هالشي.
1,"صدق حليو، أنا ألبسهم واجد!: هادي وصلت بسرعة أزيد من اللي توقعته. شكلها وسمكها حليو، وما كانت ثقيلة بشكل مو مريح، وهالشي يقلق اذا كان شراء أقراط على الانترنت. حق تنصك ""ضربة"" لطيفة وثابتة، وأنا متأكد على طول انها آمنة."
1,أعظم قصيدة سمفونية: هالتسجيل حليو حق شهيرزاد. الكمان المعزوفات اللي بروحها والأوركسترا غنية وحليوة. الموسيقى هي نفسها أعظم قصيدة سمفونية في الحياة. المستمع ينجذب من خلال جو رومانسي وحسب من 1001 ليلة في adagios وبينقل الى مغامرات في الأراضي البعيدة ويا سندباد. العاصفة البحرية في هالأداء الفني تخلي نيكولاي فخور.
1,"جهالي حبوا هالشي. حصلت على تصميم ممتاز، صور واضحة، بس مو شاملة. حليو المطالع فيها. كان عندي مثلها لما كنت صغير .…. مستانس لأني اشتريتها - هي تخلي الواحد يستانس."
1,مو متوافق: صعب تعرف اذا كان مستخدم من قبل أو لا. تحتاج حق أحسن دليل للتعليمات. ما تعرف جيفه تشتغل! البرنامج رخيص ومو قابل حق التوافق ساعات …
1,"مشاهد بيض حليوة: مثل ماهو عادة، كنت ممتن واجد بمطالعة هالفيديو. سلسلة رانما قوية خصوصا حق الجماهير اللي مثلي ولازم أقول ان هالإضافة ممتازة حق المسلسل! ويا تزايد المصاعب والمآزق السخيفة، زيادة على التنكيت، تخلي مطالعة هالحلقة شي حليو."
1,"خيبة أمل؛ قوطي كلينس مبلل صغير واجد، مو رطب بشكل زين، صعب سحابه من الحاوية. ومع هالشي، حبيت المكونات والفكرة، بس لازم الاستمرار في الشغل على صياغة وهندسة التغليف."
1,"كتاب حليو، سعر حليو: ما بحاول أكتب اي تعليق عنه، اللي بكتبه ما بساهم في تحسين اللي مكتوب. بغيت بس ان أضيف صوتي حق كتاب حليو بسعر واجد حليو. أفضل ?? كتاب شفته بعد!"
1,"الحين هادي روحانية؟: فكرة وجود ملائكة هناك صدق، وتكلَّف أحد برعايتنا، في فكرة صبيانية حدها. كل اللي عليك تسويه هو تشوف نظرة على الخراب اللي حواليك، والألم والمعاناة اللي ماليها داعي حق يقنعونك بأنها مو جدي. يقدر الواحد يسأل الملائكة أي شي، انشاف في هالكتيب، من بيت لسيارة أو صديقة أو حتى مكان لتوقيف السيارات في يوم متعب."
1,"النهوض: كان هالكتاب ملهم واجد، أنا الحين أخليه صوب سريري، وأقراه كلما بغيت. اذا كنت تحس بالإكتئاب، أتمنى قراءة هالكتاب وبتحس مليون مرة انك أحسن. هالكتاب غير حياتي. أعرف اذا كنت تحتاج مساعدة في اتخاذ قرار، فهناك دائما شخص يسمعك. اذا كتت تحتاج إجابة سؤال، فأنا احصل عليها، حتى لو كانت الإجابة هي اللي ما أبغيها …"
1,"سئ .. أوكي مرة ثانية، انتبه هالمرة - سيييييييييئ!!!!!!: أسوأ ما في نوكيا … أتوقع أن N3310 كان أحسن بواجد من هذا … ما في عمر للبتري … ما في ذاكرة داخلية .. حتى لو حطيت بطاقة الذاكرة، ما تقدر تنقل أي شي منه لذاكرة التلفون لأنه أقل بواجد … ما في توافق للنغمات، ميزة الفويس ميل مو مناسبة."
1,"هذا مو معهد ماساتشوستس للتكنولوجيا … في الغالب: قريت هالكتاب أول مرة لما حصلت على قبول في معهد ماساتشوستس للتكنولوجيا. لازم أعترف بإني كنت متحمس حق صعوبة وشدة هالشي، بس في الواقع ما يقدر الا نسبة صغيرة عدل من طلاب معهد ماساتشوستس للتكنولوجيا انه يتعاطفون ويا شخصية وايت. قصصه مثيرة للاهتمام، بس هذا مو تمثيل دقيق لمعهد ماساتشوستس للتكنولوجيا أو لطلابه بشكل عام."
1,"حبيته واجد وعندي لون ثاني: ألبس صندلي للشغل يوميا تقريبا. حبيته واجد اشتريت واحد ثاني بلون ثاني، ورجعت حق أدور عن واحد ثالث."
1,"يملل: حسّيت بالأسف حق بنتي في الصيف اللي طاف. اختارت هالكتاب من قائمة فيها ? كتب للقراءة في المدرسة. كانت الكتابة في كل مكان، وما وصلت الحبكة لأي مكان. صدق يملل."
1,"الخسران: في البداية ما عجبني الكتاب، لكن الحين تعلمت واجد."
1,"كتاب زين: كان هالكتاب كتاب زين. قريت أفضل. كان كتاب يونس بس كان حزين، بس كنت أبغي أحد يحذرني من هالشي. هو مسوى حق كل الأعمار لأنه مكتوب بطريقة واضحة عدل، حتى يقدر الجهال الصغار يقرأونه. لكن الجهال الكبار شوي يفهمونه بشكل أفضل ويحصلون على معنى أعمق منه."
1,كبيرة ومو زينة للتسوي: كان حجمها كبير واحد. غالية حق مثل هالجوتي رخيص الصنع. بين أحلى في الصورة من اللي عليه في الصدق. بدال هالشي اشتر جوتي رخيص حق الشغل. أنا أحتفظ ابه بس لأنه غالي بحيث انه ما ينشحن. بضطر البسه ويا اثنين من الدواليغ. كان لازم اطلب من zappos ويا عوائد مجانية.
1,"ثلاثة: ما في شك! لازم يكون هالكتاب من أحسن الروايات المكتوبة زين في هالقرن. يالها من حبكة! يالها من تطور في الحبكة! بجودة هالكتاب من البداية، ويخليك متعلق لين الصفحة الأخيرة. في هناك لحظة تملل؟ لاااااا. يبدي الشي عن شاب تجيه مكالمة تلفون مجهولة من واحد من الرجال. تقول على أنه عنده ? دقايق علشان يعترف بذنبه، أو انه السيارة بتتفجر. والفوضى بتصير في مدينته. هالرواية كاملة بالأبيض والأسود. اشترها!"
1,أحبها!: هي مثالية حق أي حمام. ما يحتاج تعلق اي شي على الجدار. هي روعة ومصنوعة بشكل زين - بس ما كنت أدور عنه.
1,"تقييم جناح جاندام!: أتوقع ان جناح جاندام هو واحد من أحسن القصص اليابانية المصورة اللي شفتها. شفت واجد منها، ومو جدي بقول على طول إن هالحلقات هي الأفضل. اذا كنت تستانس بالقصص حليوة، وإذا كنت تحب أفلام الحركة الثانية فهاذي أحسن سلسلة حق المطالعة."
1,"يشتغل مثل ما لازم: الفتحة تشتغل عدل مثل اللي لازم تشتغله. نمط الرش متماثل بشكل زين ومتقدم بشكل متساوي كلما ضغطت على الذراع. كل شي مصنوع من البلاستيك، لكن يبين قوي واجد."
1,"مو سهل الاستخدام: اعتمادا على سعر السي دي هذا، هو لازم ما يطلب تثبيت برامج خاصة قبل تشغيل الكمبيوتر. المعلومات الواردة شاملة، وتعكس بدقة المعلومات الواردة في كتاب جيمس غورني اللي ما لينا غنى عنه، ""اللون والضوء"". اللون والضوء: دليل حق الرسام الواقعي."
1,"معلومات زينة، لكن ما يشتغل على مشغلات DVD العادية. في واجد معلومات زينة اهنئ، لكن لازم أثبت برنامجين من السي دي حق أخليه يشتغل على الكمبيوتر مالي. ومع هالشي، البرنامجين اللي كانوا على السي دي حق تشغيل السي دي …. ما فيهم توقف مؤقت أو وظيفة FF أو rewind. تقدر تبدي تشغله وأتمنى ما ينقطع. اذا كان لازم توقفه حق أي سبب، فلازم ترد تشغل السي دي من البداية حق أي محتوى مطلوب. أشوف من المضلل بشكل رهيب إن أسمي هالسي دي DVD. ما يشتغل على أي شي من مشغلات DVD اللي عندي في البيت. أشوف أن هالشي بعيد المنال، ويمكن ما اشتريته لو عرفته من وقت."
1,مجموعة كبيرة من الطاولات اللي على شكل صينية: أنا وزوجتي استخدمنا هالطاولات بشكل كبير من حصلنا عليها. هي واجد قوية وأم حجم كبير يكفي حق حمل صحون وكوب وغيرها حق الحصول على وجبة كاملة. وهي واجد حليوة - التصميمات المحطوطة على الصينيات كبيرة واجد مقارنة بالطاولات العادية الثانية. منتج كبير حق يحصلون على الفلوس.
1,كجرة: الطبال ياالله ياالله يحافظ على الوقت. في شوية ترتيبات لطيفة لكن أحب اسمع موسيقيين أكفاء يشغلونها.
1,"أحسن عرض في الحياة: كان القتل وللحين أفضل عرض في الحياك على التلفزيون الأمريكي. تم تجاهل العرض إجراميا، بالغصب نجا من الإلغاء مرات واجد وانعطى فترة وقت كجرة، لكن للحين ظل صامد على جودة التمثيل والكتابة الموجودة فيها."
1,سلسلة حليوة من دون ما تتطور الشخصية: أحب جناح جاندام (هل تقدر تقول) لكن اطالع القصص المرسومة اليابانية عن المعارك وعمق الشخصيات والمؤامرة. جناح جاندام عنده 2 من ثلاثة وهو زين واجد.
1,"مثل اللي راح: الشي واحد اللي أقدر أضيفه إلى التعليق اللي طاف هو أنه يتم شحنها بشكل زين. في عبارة على البطاقة تقول "" بطاقة smartmedia فيها حياة محدودة، وبتصير في النهاية مو قادرة على تسوي وظيفة القراءة والمسح عقب الاستخدام طويل الأجل. وعقب الاستخدام طويل الأجل. ولما يصير هالشي، يرجى استبدالها بوحدة جديدة."" اذا كان هذا هو الحال ويا كل البطاقات smartmedia. عجل ويش هو المدى الطويل؟"
1,"أفضل من 1 و2: أتوقع إن السي دي الأول أحسن بواجد من الجزء الثاني من الأغاني. واجد من الأغاني فيها خلفية زينة ويا غنى نسوان ممتاز في قاعة الرقص. أحسن الأغاني على السي دي هي: في النهاية ( الكلاسيكية ويا غنى حليو) الغوص ( 4 سلاسل في رايي قادرة على طول على تطليع أغنية زينة - الغوص هي وحدة من المفضلين عندي) لازم أعرف ( مع إن المغني قال - للحين أغنية زينة إلى حد ما، لأنها تعطيك شعور زين بشكل عام)"
1,"مثالي حق احتياجاتي: لسبب ما لما اشتريت هادي توقعت أنها كانت أجياس بقفل. كنت مستعجل حق أحصل على أجياس بلاستيكية شفافة علشان جدي اشتريتها من دون ما اطالع عدل. في الصدق، بغيت بس جيس عادي من دون راس مضغوط، من جدي اتفاجئت بسعادة لما استلمتها في البريد. كانت عملية الشحن بطيئة شوية بس كانت أجياس عالية الجودة."
1,"لطيفة وآمنة وصلبة: هالألعاب صغيرة حليوة حق الحمام. كل وحدة مفصلة وجذابة. بتي تحب رش الماي بهم. هي بحجم زين وآمنة بعد، لهالشي ما انفاق علشان اذا حاولت تبلعهم. هي قوية بعد. أتوقع أنهم بيستمرون لفترة طويلة على عكس بعض الأشياء الرخيصة اللي عندنا في الماضي. كان الجانب السلبي الوحيد اللي حسّيت فيه هو السهر شوي. لكن اذا استمروا، فالشي يستحق الفلوس. بتي تحبهم وتلعب بهم في كل حمام."
1,"أحب هادي: حصلت بتي اللي عمرها ?? شهر هادي هدية. هم ما يسوون ألعاب التسبوح الحليوة بس، هي بعد تحملها في كل البيت. الى حد بعيد هادي الألعاب هي المفضلة."
1,"أزيد اللي أحصله في الماضي هو هالنوع اللي شفته: كان هالكتاب تأثير عميق على نظرتي حق حرب فيتنام. انكتب من منظور ""الشخص اللي كان هناك""، كنت جزء من تجربة المؤلف. ما كان أي كتاب ثاني للحين نفس التأثير. أحس بالحقيقة في صفحاته. المؤلف "" كان هناك "". صدق كتاب واحد لازم يقراه قاري تاريخ حرب فيتنام. بصراحة تحفة."
1,"مفيد عدل بالنسبة الى RAV4: يبغى للشي شوية تعود، بس لكن ذَا مفيد عدل حق نتخلص من النقطة العمية اللي صوب السايق. ما استخدمناها صوب الركاب لأن المنظرة منحنية صدق. أنا حطيتها في الزاوية اليسار التحتية من المنظرة الجانبية حق السايق. أوصي فيها خصوصا بالمطالع الى السعر الرخيص."
1,"دائم، أنيق، وقيمة عظيمة: كنت طبال من ازيد من 6 سنوات، ومن الأمن ان أقول ان هالتصحيح أحسنهم كلهم! تطبيق سهل عدل، يبين أنيق عدل، ويتمسك بشكل زين!"
1,"الذهب الخالص: هل تتسائل عن اللي يصير في عالم الموسيقى الْيَوْمَ و چيفة تستمر في الحياة وانته تمشي في القرن ?? كموسيقي؟ اوكي، ما في عجب ازيد . كتاب بيتر سبيلمان واحد من أفضل الأدلة الي شفتها في صناعة الموسيقى . كنت أتمنى لو كان عندي كتاب مثل هدا لما كنت في بداية حياتي الموسيقية. آراء بيتر في الطريق الشريرة لل big5 تستاهل سعر كتاب بروحه، بس في واجد اهني ، وبيصيرون القراي يبون يستكشفون كل فصل . هالكتاب يعتبر دهب خالص . الطريق للروحة، بيتر !"
1,"أحسن قلاصات العصاير: اشتريت في الأصل تشونة من هالقلاصات من البرادة الي صوبي. لما ما بقى ليي الا واحد، وشفت أني امبي زيادة منهم. استانست أني حصلتهم على موقع أمازون دوت كوم - ما اعرف وش سموه أو منو سواه- عقب التدوير على قلاصات العصير. هادي فقيلة وأحسن شي يعجبني هو انها عبارة عن قلاصات ? واقية إليّ يخليها اكبر شوي من قلاص العصير العادي. ما تعتبر تغلط اذا اشتريتها"
1,"إذا كنت تحب "" طرق منفصلة ""، يمكن ما يعجبك هذا؛ حبيت ألبوم تبدي طومسون آخر واحد، ""طرق منفصلة""، وهو كفاية حق نشتريه. كانت الأغاني جذابة ومو طويلة ومكتوبة عدل. عنده صوت يونس بعد."
1,هالمنتج مثل ما هو معلن عنه يتفق ويا توقعاتي. أوصي بهالمنتج وبشتريه مرة ثانية إذا اضطررت. أوصي بهالمنتج مرة ثانية عن طريق هالمراجع.
1,"شلف البهارات: حصلت هالهدية وانزهقت لما حصلت مثلها على أمازون. هو فيه توابل مختارة عدل نستخدمها يوميا تقريبا خصوصاً في العطلة لين بغينا نطبخ. تقدر توفر الفلوس في أنك تشتري مجموعة بدل ما تشتري فردي، حتى لو كانت في اشياء ما تستخدمها، صعب تطلع من دونها."
1,اشتريته كهدية: حصلت على هذا حق زوجي حق يستخدمه في دكانه. قال إنه يحبه ويستخدمه حق يشتغل على سياراتنا.
1,"حليو حق اللي ما يشجعون: عرض عدد عود من لعيبة التحرير والسرد وكان متردد بسبة المراجعات اللي مو مناسبة وسايز المكاين. انا وحشتني مجموعة VHS مالتي، بس ما أبغي ابدلها بسي دي DVD. شكل هالوحدة زين وسهل في الإعداد والدقة والمؤثرات الخاصة ( ما في فحص متواصل حق اللي عنده HDTV) زينة حق واجد من الاوادم اللي يدورون عن منتج متعدد الاستخدامات."
1,"غربة أورينتال الشرقيه غريبة عجيبة من سنة الثلاثينيات في القرن العشرين: قصص غريبة عن الشرق من الثلاثينات في القرن العشرين. يتكلم فيلم ""Dr Shen Fu""، وهو واحد من اصدارات مجلة Weird Tales، عن إكسير الحياة اللي يعطي الخلود بثمن. اذا كنت تعبان من المؤلفين الجدد اللي يبينون كلهم نفس الشي، هذا هو الترياق ليك. تتحمل لوحة أوين ويا بقع من ألوان صينيه ويابانية. حليو."
1,"كتاب حليو حق السفر لأوروبا: أعيش الحين في أوروبا، وهالكتاب أوصي فيه حق الزوار. يتكلم عن دول واجد، صور ملونه، وهو بداية حليوة قبل لا تروح."
1,"صار في فرق كبير: استخدمت هالمنتج لمدة سنتين.بديت استخدمه لان شعري جف كامل من كل المعالجات الكيماوية. جاء دا في الصدق في مجموعة استرخاء.جربتها وما قدرت اصدق الفرق الي سويته باستخدام واحد.ما قدرت احصل عليها في ولا محل في داك الوقت، عشان جدي فتشت في أمازون وكان عندهم.انا أحب هدا كلش.هدا أحسن منتج مرطب استخدمته لحد الحين.شعري ناعم ومرن زين وما يتقصف.انا مستانس واجد فيه."
1,"لعبة سهلة، دايمة و تونس لكل الاعمار:هاللعبة عجيبة! يعرف الكل تقريبا صبغة القدم اللاصقة،عشان جدي سهل نتعلمها ونلعبها بسرعة. ما تقدر تلعب مرة وحدة بس! التطور فيها هو أن القطع الخاصة مالتك عندها سايزات غير شوي- عودة بشكل كافي أن تاكل الي ضدك. بيغلبني اولادي اللي أعمارهم بين ال? و ال? سنوات حتى لما احاول ان افوز! بداية ممتازة لعبة التفكير النقدي. يحبون الجدود أن يلعبون فيها ويا أولادهم."
1,"تعليق نادي كيلي حق الجهال الصغار: مقابل سعر 7.99، هاللعبة مالت الكمبيوتر تستاهل العنوة، رسومات حليوة، ملونه، وواجد أشياء نسويها! بتي إللي عمرها أربع سنوات عندها عشق ويا مهام واجد اللي لازم تكملها في هاللعبة، منها تلبيس وتزيين حيوانات أليفة واجد وتزخرف العوامات."
1,وحدة من آخر المقالات في السلسلة اللي اتجمعت: كانت المجلة زينة وكان مستواها عالي في المقالات والصور المعتادة اللي تمثلها مجلة فيكتوريا. جمعت كل المجلات القبلية من المسلسل والحين استانس إذا أطالع في اليوم اللي يطيح مطر.
1,كاميرون سوني ويا شاشة LCD 2.5: أتوقع إني بكون مستانس واجد بكاميرة الفيديو. صغيرة وخفيفة وتقدر تتعامل وياها. lCD واضحة ومشرقة. سهلة في التشغيل.
1,"قنبلة الكتاب حق المؤلف سميث هو افضل مؤلف في العالم كله. قريت هذا الكتاب من سنة بس ما اقدر اتوقف عن قراءته. واجد حليو .. قريت معظم كتب سميث. وكلها حليوة. اتوقع ان آش وماري بينيتيز احلى صديقات.. اتوقع إنه لازم الكل يقرأ كتاب واحد على الأقل حق المؤلف سميث. إذا سويت هالشي بتكون مدمن عليه طول حياتك، مثلي انا. سميث أفضل واحد!"
1,كان هالكتب حليو جم مرة أقرأه!: هو صدق حليو! حبيته وقريته جم مرة حتى أن يشتري نسخة جديدة منه لأن النسخة كالتي الأخيرة انشقت. اتمنى أن في متابعة حق هالقصة.
1,"كانوا يشوفونه من دون ما يتوقفون إذا قدروا: بغض النظر عن أنه وصل مكسور اول مرة، لكن اولادي يحبون هالDVD."
